external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,CAD_Rate,EUR_Rate,MXN_Rate,USD_Rate,SGD_Rate,AUD_Rate ,GBP_Rate
a-hnOv9ZictGk1y2NiVUm,TRUE,GLOBALPAY,evt_1EpvdbgajyA12XAkmQLcB1X,2019-06-01T00:00:00.000Z,ACCEPTED,FALSE,149843.9,FR,EUR,1.39673319,0.706927278,25.08157701,1,1.41597018,1.620223056,0.680661966
J5AP4ykGgQUWTg4fXk2EA,TRUE,GLOBALPAY,evt_1EnLlHm7dCTeFdKuyqIsKyY,2019-06-01T04:48:00.000Z,DECLINED,TRUE,150532.21,FR,EUR,1.39673319,0.706927278,25.08157701,1,1.41597018,1.620223056,0.680661966
Rer47X_Q1OfRh2hgtBojm,TRUE,GLOBALPAY,evt_1Ez3tTK-g4uTnXfGtl2j5nw,2019-06-01T09:36:00.000Z,DECLINED,TRUE,150522,FR,EUR,1.39673319,0.706927278,25.08157701,1,1.41597018,1.620223056,0.680661966
4VDeT6Hb0xoTMN8oLsAwr,TRUE,GLOBALPAY,evt_1EGNbR2X3uFpxgMXib9VEJh,2019-06-01T14:24:00.000Z,DECLINED,FALSE,150544.53,FR,EUR,1.39673319,0.706927278,25.08157701,1,1.41597018,1.620223056,0.680661966
MudHIjyJJyINffI_JdUrA,TRUE,GLOBALPAY,evt_1ELLFlb325pObxeSYK4LCzg,2019-06-01T19:12:00.000Z,ACCEPTED,FALSE,150529.92,FR,EUR,1.39673319,0.706927278,25.08157701,1,1.41597018,1.620223056,0.680661966
N0ANOwgMtYbVX99MzRGl2,TRUE,GLOBALPAY,evt_1EmOdteyOfF_PaHCcvrAHVm,2019-06-01T00:00:00.000Z,ACCEPTED,FALSE,152798.72,CA,CAD,1.3982917,0.702759832,25.08173335,1,1.415309612,1.623865041,0.681143416
YjQ46dWiZrxRwfU2hHpS3,TRUE,GLOBALPAY,evt_1EO6dSUOq9FGyVLUQIivrFs,2019-06-01T04:48:00.000Z,DECLINED,FALSE,153190.6,CA,CAD,1.3982917,0.702759832,25.08173335,1,1.415309612,1.623865041,0.681143416
3V2MBh13Oga63MA9sC1f0,TRUE,GLOBALPAY,evt_1EhdWEL5XFud8rRex-1MtGY,2019-06-01T09:36:00.000Z,ACCEPTED,FALSE,153582.98,CA,CAD,1.3982917,0.702759832,25.08173335,1,1.415309612,1.623865041,0.681143416
DslfULGpNAd0JNF421mTw,TRUE,GLOBALPAY,evt_1EqPm0AlxQ4m64Qn3o9k5e0,2019-06-01T14:24:00.000Z,ACCEPTED,FALSE,153388.04,CA,CAD,1.3982917,0.702759832,25.08173335,1,1.415309612,1.623865041,0.681143416
5_Iu40K-1waR6CxnnJkhQ,TRUE,GLOBALPAY,evt_1EvbiI0opN_93fGJb0zuIIg,2019-06-01T19:12:00.000Z,ACCEPTED,FALSE,153562.76,CA,CAD,1.3982917,0.702759832,25.08173335,1,1.415309612,1.623865041,0.681143416
q0MVEiHyGUeMYdrVhQ17P,TRUE,GLOBALPAY,evt_1EpSfbH2iQDAmOv2jyplQ0s,2019-06-01T00:00:00.000Z,DECLINED,FALSE,150999.77,AE,USD,1.398963065,0.702465443,25.07797199,1,1.417188379,1.619628253,0.683032513
Nlmg_A2kz4jzV5jjdFRLU,TRUE,GLOBALPAY,evt_1EHkAYUVZSO6cgOvMtKUp0o,2019-06-01T04:48:00.000Z,ACCEPTED,FALSE,151002.16,AE,USD,1.398963065,0.702465443,25.07797199,1,1.417188379,1.619628253,0.683032513
u-IgrSBn8Ay-jFR433jcY,TRUE,GLOBALPAY,evt_1E8trs3TgsGBXxnp_e7sdEF,2019-06-01T09:36:00.000Z,ACCEPTED,FALSE,151283.93,AE,USD,1.398963065,0.702465443,25.07797199,1,1.417188379,1.619628253,0.683032513
36UJTwuobJFrZopudqFkU,TRUE,GLOBALPAY,evt_1EDT2gupNXtT5c6JqVHR8ac,2019-06-01T14:24:00.000Z,ACCEPTED,FALSE,151591.31,AE,USD,1.398963065,0.702465443,25.07797199,1,1.417188379,1.619628253,0.683032513
p9rwz1VzWCtUY3-Pghe5r,TRUE,GLOBALPAY,evt_1E3UDgs18i7p-p9o8568xqp,2019-06-01T19:12:00.000Z,ACCEPTED,FALSE,151536.12,AE,USD,1.398963065,0.702465443,25.07797199,1,1.417188379,1.619628253,0.683032513
yxJm3lUIwTNTciVSzy7uw,TRUE,GLOBALPAY,evt_1EsE0dPzuN6lkRMmAZ1TO6R,2019-06-02T00:00:00.000Z,ACCEPTED,FALSE,150274.61,US,USD,1.395665308,0.700286065,25.07870928,1,1.414264231,1.618491247,0.68118964
JVPkp0glA9HoxkgwtEPce,TRUE,GLOBALPAY,evt_1Ex_ja-hBcObi2gfaoHsb4s,2019-06-02T04:48:00.000Z,ACCEPTED,FALSE,150488.65,US,USD,1.395665308,0.700286065,25.07870928,1,1.414264231,1.618491247,0.68118964
7GkDBWfgZQ92I4Gq9TkqM,TRUE,GLOBALPAY,evt_1EeTMjBQOpkMWf9_1q219r5,2019-06-02T09:36:00.000Z,ACCEPTED,FALSE,150542.43,US,USD,1.395665308,0.700286065,25.07870928,1,1.414264231,1.618491247,0.68118964
ukS2Wj666M712QvGc9t-B,TRUE,GLOBALPAY,evt_1EUeD69rTiHkbSWdxtWWkE_,2019-06-02T14:24:00.000Z,ACCEPTED,FALSE,150721.31,US,USD,1.395665308,0.700286065,25.07870928,1,1.414264231,1.618491247,0.68118964
baYAt5x2RMZdPtdwqluZ_,TRUE,GLOBALPAY,evt_1EYYxCif7V27kXo3cimalV_,2019-06-02T19:12:00.000Z,ACCEPTED,FALSE,151306.75,US,USD,1.395665308,0.700286065,25.07870928,1,1.414264231,1.618491247,0.68118964
V4xQAtSfToaWtuEl2qxpR,TRUE,GLOBALPAY,evt_1E8c3ZATuE7t-0QRz0uVG10,2019-06-02T00:00:00.000Z,ACCEPTED,FALSE,137466.74,MX,MXN,1.394335098,0.699652904,25.07411861,1,1.417070047,1.622348006,0.685277114
CMbZn0ij3DlWp0sBvIl6c,TRUE,GLOBALPAY,evt_1ES5s5a1LfJK3amaHbTl3QN,2019-06-02T04:48:00.000Z,ACCEPTED,FALSE,137413.02,MX,MXN,1.394335098,0.699652904,25.07411861,1,1.417070047,1.622348006,0.685277114
aP_w0FNHvVGpJNK2UsAr7,TRUE,GLOBALPAY,evt_1EaVNUQ2CIur4zmTpS5hZ5w,2019-06-02T09:36:00.000Z,ACCEPTED,FALSE,138086.1,MX,MXN,1.394335098,0.699652904,25.07411861,1,1.417070047,1.622348006,0.685277114
VyfkNgS0CQ7ASZLzmMLS3,TRUE,GLOBALPAY,evt_1EhU9NxRgu1v7BXLxZZGJ8O,2019-06-02T14:24:00.000Z,ACCEPTED,FALSE,138265.83,MX,MXN,1.394335098,0.699652904,25.07411861,1,1.417070047,1.622348006,0.685277114
kmqTusgJeo-gy3wZ53dw0,TRUE,GLOBALPAY,evt_1E6HoHpnYx3YMGQyxemSnG0,2019-06-02T19:12:00.000Z,ACCEPTED,FALSE,138699.99,MX,MXN,1.394335098,0.699652904,25.07411861,1,1.417070047,1.622348006,0.685277114
U0-irCmtO9SiGJuYoTZA3,TRUE,GLOBALPAY,evt_1EPV3XcLQpRRk89BEApN_Dg,2019-06-02T00:00:00.000Z,ACCEPTED,FALSE,135764.55,UK,GBP,1.390526677,0.696677983,25.06932728,1,1.412674235,1.618071254,0.68587359
9gxY4usCKmrq4k2TGQFb8,TRUE,GLOBALPAY,evt_1E_rNgxzxQl8ii-uSccK3bP,2019-06-02T04:48:00.000Z,ACCEPTED,FALSE,135693.83,UK,GBP,1.390526677,0.696677983,25.06932728,1,1.412674235,1.618071254,0.68587359
SRBjOBEo0gxKMNuAyCZXp,TRUE,GLOBALPAY,evt_1Ecl5ZufE3R9bYtHCeOMa1Q,2019-06-02T09:36:00.000Z,ACCEPTED,FALSE,135833.1,UK,GBP,1.390526677,0.696677983,25.06932728,1,1.412674235,1.618071254,0.68587359
W7LrmCLui0voCIbUAgE6f,TRUE,GLOBALPAY,evt_1E5FKVEdSb0Y4hdHN1bNH6e,2019-06-02T14:24:00.000Z,ACCEPTED,FALSE,136147.34,UK,GBP,1.390526677,0.696677983,25.06932728,1,1.412674235,1.618071254,0.68587359
RjaFj9NtHI0ew0RjR96mt,TRUE,GLOBALPAY,evt_1EoZhPGFz-__nF9iP3qCDLE,2019-06-02T19:12:00.000Z,ACCEPTED,FALSE,136572.92,UK,GBP,1.390526677,0.696677983,25.06932728,1,1.412674235,1.618071254,0.68587359
lMOnOKed3bFBuRYkO-fhf,TRUE,GLOBALPAY,evt_1EGZrE6Sw9g4Y7aMgsV3Dy_,2019-06-02T00:00:00.000Z,ACCEPTED,FALSE,150645.83,FR,EUR,1.387452995,0.696909855,25.07011455,1,1.41233648,1.613302229,0.683538599
y2PZ44aSVTndJ_JjYy3o4,TRUE,GLOBALPAY,evt_1EYw9sOatLJ4aOkwdyQ1tkY,2019-06-02T04:48:00.000Z,ACCEPTED,FALSE,150610.42,FR,EUR,1.387452995,0.696909855,25.07011455,1,1.41233648,1.613302229,0.683538599
lOwyyTSuI7KdhmMW5lhXb,TRUE,GLOBALPAY,evt_1EmNLWrBecVGNAc1cF9ItiQ,2019-06-02T09:36:00.000Z,DECLINED,TRUE,150632.88,FR,EUR,1.387452995,0.696909855,25.07011455,1,1.41233648,1.613302229,0.683538599
L3sX9mU9xw3wtJ77IpIHD,TRUE,GLOBALPAY,evt_1EkEEA4VlkaIYqanIeVh3VF,2019-06-02T14:24:00.000Z,ACCEPTED,TRUE,150416.25,FR,EUR,1.387452995,0.696909855,25.07011455,1,1.41233648,1.613302229,0.683538599
HqJsuWq8T48O4heBqdj5v,TRUE,GLOBALPAY,evt_1E0hmHHNkD7427ZpoZd2WiF,2019-06-02T19:12:00.000Z,ACCEPTED,FALSE,150874.55,FR,EUR,1.387452995,0.696909855,25.07011455,1,1.41233648,1.613302229,0.683538599
ViriQG9ytOIo10b2DU_wU,TRUE,GLOBALPAY,evt_1EHqKq2HVR77WymZi9qtd3x,2019-06-02T00:00:00.000Z,ACCEPTED,FALSE,153630.84,CA,CAD,1.390485264,0.692297496,25.0671646,1,1.408886372,1.613058777,0.681723857
ou48b0Qi2_VKFUMg2qcxD,TRUE,GLOBALPAY,evt_1E208cZmkRjmw3Yt7nrImD3,2019-06-02T04:48:00.000Z,DECLINED,FALSE,154075,CA,CAD,1.390485264,0.692297496,25.0671646,1,1.408886372,1.613058777,0.681723857
NnEdMtktoas3aZGp1vpk0,TRUE,GLOBALPAY,evt_1ElsNrINfgPrEzkZnrFg86Z,2019-06-02T09:36:00.000Z,ACCEPTED,FALSE,153995.52,CA,CAD,1.390485264,0.692297496,25.0671646,1,1.408886372,1.613058777,0.681723857
07WK1oB4tAeotUInBKMLU,TRUE,GLOBALPAY,evt_1Er8Mnz4t9yYG4I0-7j7Jia,2019-06-02T14:24:00.000Z,ACCEPTED,FALSE,154161.13,CA,CAD,1.390485264,0.692297496,25.0671646,1,1.408886372,1.613058777,0.681723857
p8IHToXH5KnDNs1ZMeWIS,TRUE,GLOBALPAY,evt_1E_KCmVGBocAro_osQwbOvq,2019-06-02T19:12:00.000Z,DECLINED,FALSE,153972.73,CA,CAD,1.390485264,0.692297496,25.0671646,1,1.408886372,1.613058777,0.681723857
juRPbWCqtHErUgbiYj-gY,TRUE,GLOBALPAY,evt_1EQkOslX8139YezYZdMHanR,2019-06-02T00:00:00.000Z,ACCEPTED,FALSE,151654.4,AE,USD,1.385692275,0.692626889,25.07116837,1,1.40820426,1.608205834,0.681405219
1lDySXHOmVYp4U9X4KFkC,TRUE,GLOBALPAY,evt_1EpSnfJcHqa6JFqq_kioBnR,2019-06-02T04:48:00.000Z,DECLINED,FALSE,152350.21,AE,USD,1.385692275,0.692626889,25.07116837,1,1.40820426,1.608205834,0.681405219
IwOmKF9FBkRxm5TUhp1ME,TRUE,GLOBALPAY,evt_1EKuYuDRX_wZQPbRiaPBTKH,2019-06-02T09:36:00.000Z,DECLINED,FALSE,152247.66,AE,USD,1.385692275,0.692626889,25.07116837,1,1.40820426,1.608205834,0.681405219
uijPGTmGgy1yWMvWk4O1U,TRUE,GLOBALPAY,evt_1El03QrDIJRz5VFxO0OWehF,2019-06-02T14:24:00.000Z,ACCEPTED,FALSE,152645.92,AE,USD,1.385692275,0.692626889,25.07116837,1,1.40820426,1.608205834,0.681405219
S4VNC_nyppMqnk8JXekM3,TRUE,GLOBALPAY,evt_1EAZb589B6Nql2TyxNDTB9C,2019-06-02T19:12:00.000Z,ACCEPTED,FALSE,153344.94,AE,USD,1.385692275,0.692626889,25.07116837,1,1.40820426,1.608205834,0.681405219
qcHXF8mW9XrHqc8ufmjtx,TRUE,GLOBALPAY,evt_1Eqjsoo2W2t_EiQ1cYsNaqw,2019-06-03T00:00:00.000Z,DECLINED,FALSE,151957.73,US,USD,1.387708766,0.692061633,25.06948922,1,1.406457176,1.606029792,0.682343248
kNQ2-EmEwmsSBG6zqXLl3,TRUE,GLOBALPAY,evt_1EF305JoB4WTnrLg-baqouy,2019-06-03T04:48:00.000Z,ACCEPTED,FALSE,151983.41,US,USD,1.387708766,0.692061633,25.06948922,1,1.406457176,1.606029792,0.682343248
fwp8F4zW-ZiGCsur70lTi,TRUE,GLOBALPAY,evt_1Ed5vm6moNjLUCKRt4rmxBU,2019-06-03T09:36:00.000Z,ACCEPTED,FALSE,152175.05,US,USD,1.387708766,0.692061633,25.06948922,1,1.406457176,1.606029792,0.682343248
TlmEMugFZqG5LLyb_lHqo,TRUE,GLOBALPAY,evt_1El8I6rP3_iRnrFAre0xSqN,2019-06-03T14:24:00.000Z,ACCEPTED,FALSE,152206.9,US,USD,1.387708766,0.692061633,25.06948922,1,1.406457176,1.606029792,0.682343248
MN18Zi7ygfuqnWEzX1Ahg,TRUE,GLOBALPAY,evt_1E2CFY5GrDF5-qhvhHcrY-C,2019-06-03T19:12:00.000Z,ACCEPTED,FALSE,152629.01,US,USD,1.387708766,0.692061633,25.06948922,1,1.406457176,1.606029792,0.682343248
jXQwF5AZT01om9XwEdbCD,TRUE,GLOBALPAY,evt_1E5mDDcgjWKneJi8lOzfyM1,2019-06-03T00:00:00.000Z,DECLINED,FALSE,138472.73,MX,MXN,1.383854442,0.69421524,25.0741458,1,1.407410711,1.603346893,0.679563552
lXOfPd91dhCzfh8sCDLDz,TRUE,GLOBALPAY,evt_1E9q52TmHybI5fvr2SDdy4K,2019-06-03T04:48:00.000Z,ACCEPTED,FALSE,139151.23,MX,MXN,1.383854442,0.69421524,25.0741458,1,1.407410711,1.603346893,0.679563552
BmP1svULDdjyEIwhlXEoB,TRUE,GLOBALPAY,evt_1EqrBIwc9KS2iRO_LZAEUyG,2019-06-03T09:36:00.000Z,ACCEPTED,FALSE,138883.99,MX,MXN,1.383854442,0.69421524,25.0741458,1,1.407410711,1.603346893,0.679563552
m6Bab7l9j7weNbBDx9NhL,TRUE,GLOBALPAY,evt_1Ek_iemOKX7vu8kNhRSen6N,2019-06-03T14:24:00.000Z,ACCEPTED,FALSE,139359.09,MX,MXN,1.383854442,0.69421524,25.0741458,1,1.407410711,1.603346893,0.679563552
9iJ5DX7iwD5aKULc7uVZM,TRUE,GLOBALPAY,evt_1EVp-Zi0GrjFwsq77RN6PPP,2019-06-03T19:12:00.000Z,DECLINED,FALSE,139694.43,MX,MXN,1.383854442,0.69421524,25.0741458,1,1.407410711,1.603346893,0.679563552
37yPJum1a_FYPhO-vFIZo,TRUE,GLOBALPAY,evt_1EsGCtJyaga2EhYe_H53LFv,2019-06-03T00:00:00.000Z,ACCEPTED,FALSE,136627.28,UK,GBP,1.379423928,0.698850427,25.07574968,1,1.407338384,1.604492953,0.683087209
OPYt041u4GZYgenpdRqdJ,TRUE,GLOBALPAY,evt_1ECJVj3228ggGVasMF-e86Q,2019-06-03T04:48:00.000Z,ACCEPTED,FALSE,137255.36,UK,GBP,1.379423928,0.698850427,25.07574968,1,1.407338384,1.604492953,0.683087209
xjhAeYWUG22UXQQaZhheK,TRUE,GLOBALPAY,evt_1Ei66KK70Co5lpGduer7rs5,2019-06-03T09:36:00.000Z,ACCEPTED,FALSE,137729.22,UK,GBP,1.379423928,0.698850427,25.07574968,1,1.407338384,1.604492953,0.683087209
rEvG2VxFW5rwSK2-EWCa7,TRUE,GLOBALPAY,evt_1EuO0_T2gdPLoaEwx69ghXb,2019-06-03T14:24:00.000Z,ACCEPTED,FALSE,138147.99,UK,GBP,1.379423928,0.698850427,25.07574968,1,1.407338384,1.604492953,0.683087209
EOM17yg9bmSLIBqAsM12s,TRUE,GLOBALPAY,evt_1EH4OikJunHgLb-ZgUxlM5h,2019-06-03T19:12:00.000Z,ACCEPTED,FALSE,138211.6,UK,GBP,1.379423928,0.698850427,25.07574968,1,1.407338384,1.604492953,0.683087209
wQyEp6zN4dBZaAgVsMRkZ,TRUE,GLOBALPAY,evt_1Ep2bcCj-_NvSpRPV5zkPa6,2019-06-03T00:00:00.000Z,ACCEPTED,FALSE,150645.6,FR,EUR,1.380488069,0.703510012,25.07901589,1,1.409161153,1.60802805,0.686530681
oFULm_6rSzrY_hr00nvyO,TRUE,GLOBALPAY,evt_1E_8Zccn1EB9LRo-Yvtbkgf,2019-06-03T04:48:00.000Z,DECLINED,FALSE,151311.15,FR,EUR,1.380488069,0.703510012,25.07901589,1,1.409161153,1.60802805,0.686530681
kGIo1lF1mScBtc0RDEPz5,TRUE,GLOBALPAY,evt_1EpbujpE0u6fSNP7hGLx_Bd,2019-06-03T09:36:00.000Z,ACCEPTED,FALSE,151455.6,FR,EUR,1.380488069,0.703510012,25.07901589,1,1.409161153,1.60802805,0.686530681
S_wsnn-X5sFHJExKGZlVs,TRUE,GLOBALPAY,evt_1EiblELBtbeTlO2HOl2x6xd,2019-06-03T14:24:00.000Z,DECLINED,FALSE,151884.63,FR,EUR,1.380488069,0.703510012,25.07901589,1,1.409161153,1.60802805,0.686530681
q3f8vGw3RINdkEp-8fYt2,TRUE,GLOBALPAY,evt_1EgH7VY7b7oZWRyhEsANekb,2019-06-03T19:12:00.000Z,DECLINED,FALSE,151598.41,FR,EUR,1.380488069,0.703510012,25.07901589,1,1.409161153,1.60802805,0.686530681
wbASz3gYSgtnSMtCWgk6E,TRUE,GLOBALPAY,evt_1Eshea0ZrOT3c7G2SGSZhCS,2019-06-03T00:00:00.000Z,DECLINED,FALSE,154556.65,CA,CAD,1.378723227,0.704576059,25.07569313,1,1.40756801,1.603845791,0.688175865
Wk80Sz5zLAJMf5yiBS1uP,TRUE,GLOBALPAY,evt_1EZ6ntyOx99TWaNYRFUj50q,2019-06-03T04:48:00.000Z,ACCEPTED,FALSE,154996.07,CA,CAD,1.378723227,0.704576059,25.07569313,1,1.40756801,1.603845791,0.688175865
yyzjuwJTc--ZbSQOE_3MB,TRUE,GLOBALPAY,evt_1EYlWrLqyhkaotVfw8FAgTG,2019-06-03T09:36:00.000Z,DECLINED,FALSE,155138.02,CA,CAD,1.378723227,0.704576059,25.07569313,1,1.40756801,1.603845791,0.688175865
IPf_4JWmFAOwyQ8QCCvXZ,TRUE,GLOBALPAY,evt_1E3anD4CwWfvnKBroXvdrrM,2019-06-03T14:24:00.000Z,ACCEPTED,FALSE,155689.29,CA,CAD,1.378723227,0.704576059,25.07569313,1,1.40756801,1.603845791,0.688175865
4TfnYtqn9bAPeH1FIEDV-,TRUE,GLOBALPAY,evt_1EFwnRUzEagXGCZ2Q0fi92I,2019-06-03T19:12:00.000Z,ACCEPTED,FALSE,155643.39,CA,CAD,1.378723227,0.704576059,25.07569313,1,1.40756801,1.603845791,0.688175865
HqfQgIntmMgLD_PHW4dn-,TRUE,GLOBALPAY,evt_1EZ7dap0boBB27glzRRGFU6,2019-06-03T00:00:00.000Z,ACCEPTED,FALSE,153266.13,AE,USD,1.38232211,0.703833581,25.07234008,1,1.408978681,1.606379842,0.693118292
7C4S4XeDqYEfYDP2nuCAp,TRUE,GLOBALPAY,evt_1Eqv7MyNkeJ4JtiLb6MavEp,2019-06-03T04:48:00.000Z,ACCEPTED,FALSE,153067.6,AE,USD,1.38232211,0.703833581,25.07234008,1,1.408978681,1.606379842,0.693118292
JuooGGcffy-1cWCsxZcXC,TRUE,GLOBALPAY,evt_1EfAWLQAVzs3WXOVaDjo79s,2019-06-03T09:36:00.000Z,ACCEPTED,FALSE,152808.16,AE,USD,1.38232211,0.703833581,25.07234008,1,1.408978681,1.606379842,0.693118292
yhGRgjBFTySae3T7WvJfO,TRUE,GLOBALPAY,evt_1E0IgGNNAuhFh4_tRlpjqB3,2019-06-03T14:24:00.000Z,DECLINED,FALSE,152622.06,AE,USD,1.38232211,0.703833581,25.07234008,1,1.408978681,1.606379842,0.693118292
8miqAt2TtIpzBqh3Rp_s9,TRUE,GLOBALPAY,evt_1Ez4JSIP--cO_kwayPdV2VG,2019-06-03T19:12:00.000Z,ACCEPTED,FALSE,152633.75,AE,USD,1.38232211,0.703833581,25.07234008,1,1.408978681,1.606379842,0.693118292
Qx7-IN9Va5LIwgvCZ6cuA,TRUE,GLOBALPAY,evt_1EMA_JR_tA97HgkumXeLNW8,2019-06-04T00:00:00.000Z,DECLINED,FALSE,152742.74,US,USD,1.384851483,0.706059439,25.0676407,1,1.409774692,1.60890514,0.690592474
_CFMkDMzLNbLt429mA5FF,TRUE,GLOBALPAY,evt_1En9wHRdDws8sJZufTtK1WF,2019-06-04T04:48:00.000Z,DECLINED,FALSE,152867.66,US,USD,1.384851483,0.706059439,25.0676407,1,1.409774692,1.60890514,0.690592474
vW6Bk05ndu2OPfYZ-xKAR,TRUE,GLOBALPAY,evt_1EtGg5GDWBNqMDK2gmFS--Q,2019-06-04T09:36:00.000Z,ACCEPTED,FALSE,152819.18,US,USD,1.384851483,0.706059439,25.0676407,1,1.409774692,1.60890514,0.690592474
7cSIk_ErXO0Z7YcZaV98d,TRUE,GLOBALPAY,evt_1EOel1T1KcZAxbHpj3luHWu,2019-06-04T14:24:00.000Z,DECLINED,FALSE,153392.03,US,USD,1.384851483,0.706059439,25.0676407,1,1.409774692,1.60890514,0.690592474
pgkxF_jNZO3Q9B8GSDu9t,TRUE,GLOBALPAY,evt_1Eae51jagPtKtZ0f5a6Rait,2019-06-04T19:12:00.000Z,DECLINED,FALSE,153858.64,US,USD,1.384851483,0.706059439,25.0676407,1,1.409774692,1.60890514,0.690592474
QxQRPx-HIiaxS3xBds7Uq,TRUE,GLOBALPAY,evt_1Eamhma_fCJsKQmwm3rro8_,2019-06-04T00:00:00.000Z,ACCEPTED,FALSE,139905.27,MX,MXN,1.380980453,0.701448537,25.0708948,1,1.405680749,1.611317029,0.693953335
1OXnYtx_fDeNjLC_9P_y-,TRUE,GLOBALPAY,evt_1EYWImlzRMG_FMGpPnLcwAo,2019-06-04T04:48:00.000Z,ACCEPTED,FALSE,140255.27,MX,MXN,1.380980453,0.701448537,25.0708948,1,1.405680749,1.611317029,0.693953335
tfB40LvFSndXwK7waMGwu,TRUE,GLOBALPAY,evt_1EgPeXMzPhRio0qRyAyxz8w,2019-06-04T09:36:00.000Z,ACCEPTED,FALSE,140251.58,MX,MXN,1.380980453,0.701448537,25.0708948,1,1.405680749,1.611317029,0.693953335
w5yxQGPVA4Ln1ojAj3Dqp,TRUE,GLOBALPAY,evt_1EVzria6nb2oOvd7MmKH9CI,2019-06-04T14:24:00.000Z,ACCEPTED,FALSE,140580.12,MX,MXN,1.380980453,0.701448537,25.0708948,1,1.405680749,1.611317029,0.693953335
hswUolH30PObcRNEJHMLJ,TRUE,GLOBALPAY,evt_1Euax1auDdv0L-aR-IVm8yP,2019-06-04T19:12:00.000Z,DECLINED,FALSE,140439.24,MX,MXN,1.380980453,0.701448537,25.0708948,1,1.405680749,1.611317029,0.693953335
TU8HgJD9FZF8UpwV5jeh4,TRUE,GLOBALPAY,evt_1EQj3dv9ZKqWeDnOVaU2qF-,2019-06-04T00:00:00.000Z,ACCEPTED,FALSE,138313.26,UK,GBP,1.384784,0.701125523,25.07565488,1,1.40294559,1.610481896,0.694161356
PacrhZ_r_uxFZZNCgbwkA,TRUE,GLOBALPAY,evt_1E5DDtJIrwM8TW2BunDq2lo,2019-06-04T04:48:00.000Z,ACCEPTED,FALSE,138609.68,UK,GBP,1.384784,0.701125523,25.07565488,1,1.40294559,1.610481896,0.694161356
SUWXq7_RkY7Q-DO2uqVY5,TRUE,GLOBALPAY,evt_1E7fm3trrQlwcQxcXJcZif2,2019-06-04T09:36:00.000Z,DECLINED,FALSE,139002.67,UK,GBP,1.384784,0.701125523,25.07565488,1,1.40294559,1.610481896,0.694161356
EOGa-06i_sRd8S2j4eiwK,TRUE,GLOBALPAY,evt_1EG50MtwuD1Pc4o9ukpHIZw,2019-06-04T14:24:00.000Z,ACCEPTED,FALSE,139383.42,UK,GBP,1.384784,0.701125523,25.07565488,1,1.40294559,1.610481896,0.694161356
ZOevSI40WAHe0bcYwX7eX,TRUE,GLOBALPAY,evt_1EjXSnewpQ6AKF_hcmNdpVf,2019-06-04T19:12:00.000Z,ACCEPTED,FALSE,139286.23,UK,GBP,1.384784,0.701125523,25.07565488,1,1.40294559,1.610481896,0.694161356
ZCQLxeV8UHQ3mvgYpknL0,TRUE,GLOBALPAY,evt_1E2Jfq8btt1yjqvIQ6twsF1,2019-06-04T00:00:00.000Z,DECLINED,FALSE,151403.92,FR,EUR,1.380922683,0.698975659,25.07912194,1,1.405012711,1.615040736,0.697228097
M2CwA9lqrKklfuhI9pOuf,TRUE,GLOBALPAY,evt_1EdQ05sjDeoHgO0xdPuSocO,2019-06-04T04:48:00.000Z,ACCEPTED,FALSE,151606.67,FR,EUR,1.380922683,0.698975659,25.07912194,1,1.405012711,1.615040736,0.697228097
3z7cpJphxVYqB0-aSzvnJ,TRUE,GLOBALPAY,evt_1EvEcGLt2LUgZ-4NHNuEpHw,2019-06-04T09:36:00.000Z,ACCEPTED,FALSE,152205.74,FR,EUR,1.380922683,0.698975659,25.07912194,1,1.405012711,1.615040736,0.697228097
Sxps1nxtC6rLW332tYzQQ,TRUE,GLOBALPAY,evt_1ENjIRMn14W0ExJh4Oxtl7y,2019-06-04T14:24:00.000Z,DECLINED,FALSE,152548.45,FR,EUR,1.380922683,0.698975659,25.07912194,1,1.405012711,1.615040736,0.697228097
NrMs31nFHRLg9IoXQxi8y,TRUE,GLOBALPAY,evt_1EOQMcbvxF5IMM3S6YroQ2w,2019-06-04T19:12:00.000Z,ACCEPTED,FALSE,152761.02,FR,EUR,1.380922683,0.698975659,25.07912194,1,1.405012711,1.615040736,0.697228097
kbqPtLDxlXF7Kk0sxvyQt,TRUE,GLOBALPAY,evt_1ExFQn0EssGRuVnVT8JT9gN,2019-06-04T00:00:00.000Z,DECLINED,FALSE,155732.54,CA,CAD,1.38461481,0.694491799,25.08357691,1,1.404004605,1.619688194,0.696435552
gQTwX-QOIzi0GRTn4AOWN,TRUE,GLOBALPAY,evt_1Elv5igAGBx87ZSZmlOqQD6,2019-06-04T04:48:00.000Z,ACCEPTED,FALSE,156134.82,CA,CAD,1.38461481,0.694491799,25.08357691,1,1.404004605,1.619688194,0.696435552
FrGOyMJhVZwLK8FKlX7wL,TRUE,GLOBALPAY,evt_1Ene_SOhXQC6Ae1NR8LZ6-a,2019-06-04T09:36:00.000Z,ACCEPTED,FALSE,155849.81,CA,CAD,1.38461481,0.694491799,25.08357691,1,1.404004605,1.619688194,0.696435552
20Cq4uEQOpZPSz_bO95GA,TRUE,GLOBALPAY,evt_1E1Ygv41u-YK_7M9VV34ig4,2019-06-04T14:24:00.000Z,ACCEPTED,FALSE,155646.4,CA,CAD,1.38461481,0.694491799,25.08357691,1,1.404004605,1.619688194,0.696435552
